HPO-ID	DATABASE-NAME	EXTERNAL-ID	EXTERNAL-NAME
HP:0030404	UMLS	C0017689	{'Pancreatic Glucagon Producing Tumor', 'Syndromes, Glucagonoma', 'alpha-Cell Adenoma', 'Glucagonoma Syndromes', 'Glucagon-Producing Tumor of Islet Cells', 'Alpha Cell Tumor', 'Syndrome, Glucagonoma', 'Pancreatic Glucagonoma', 'Adenoma, alpha-Cell', 'alpha-Cell Tumors', 'Glucagonoma', 'Glucagon-Producing Tumor of the Islet Cells', 'glucagonomas', 'alpha-Cell Tumor', 'GLUCAGONOMA', 'Tumors, alpha-Cell', 'Adenomas, alpha-Cell', 'Pancreatic Alpha Cell Tumor', 'Glucagonomas', 'Alpha Cell Tumor of the Pancreas', 'Adenoma, alpha Cell', 'Glucagon-Producing Islet Cell Tumor', 'Pancreatic Glucagon Producing NET', 'Tumor, alpha-Cell', 'alpha-Cell Adenomas', 'PANCREAS, ISLET-CELL TUMOR, GLUCAGON-PRODUCING', 'Alpha Cell Tumor of Pancreas', 'Glucagonoma Syndrome', 'Pancreatic Glucagon-Producing Neuroendocrine Tumor', 'pancreatic glucagonoma', 'alpha Cell Tumor', 'Pancreatic Glucagon Producing Neuroendocrine Tumor', 'glucagonoma', 'islet cell glucagonoma'}
HP:0030406	UMLS	C1514428	{'Primary peritoneal carcinoma', 'Primary Peritoneal Cancer', 'Primary Peritoneal Carcinoma', 'PPC'}
HP:0030407	MSH	D010871	Pinealoma
HP:0030407	NCIT	C6966	None
HP:0030407	SNOMEDCT_US	255045009	Benign pinealoma
HP:0030407	SNOMEDCT_US	89096009	Pineocytoma
HP:0030407	UMLS	C0917890	{'Pinealocytoma', 'Pineocytomas', 'Benign Pinealoma', 'Pineocytoma (WHO Grade I)', 'Pinealocytomas', 'pineocytomas', 'pineocytoma', 'PINEOCYTOMA, BENIGN', 'pinealocytoma', 'Pineocytoma'}
HP:0030694	MSH	D010871	Pinealoma
HP:0030694	SNOMEDCT_US	127026004	Neoplasm of pineal gland
HP:0030694	SNOMEDCT_US	359619007	Pinealoma
HP:0030694	SNOMEDCT_US	47598005	Pinealoma
HP:0030694	UMLS	C0031941	{'Pineal Parenchymal Cell Tumor', 'pineal tumors', 'Pinealomas', 'Neoplasm of the Pineal Gland', 'PINEAL GLAND, TUMOR', 'pinealoma', 'Tumor, Pineal', 'PINEAL NEOPL', 'pineal tumor', 'Neoplasm, Pineal', 'Pinealoma', 'Pineal Parenchymal Cell Neoplasm', 'pineal gland tumor', 'pineal gland tumour', 'Tumor of the Pineal Gland', 'Tumor, Pineal Gland', 'Pineal Neoplasm', 'Pineal Parenchymal Tumor', 'gland pineal tumors', 'Tumors, Pineal', 'Pineal Neoplasms', 'Pineal gland--Tumors', 'Tumor of Pineal Gland', 'Pineal Tumor', 'INTRACRANIAL NEOPLASM, PINEAL GLAND', 'Pineal Parenchymal Tumors', 'Pineocytic Neoplasm', 'Tumors, Pineal Gland', 'Pineal Parenchymal Neoplasm', 'pineal region tumors', 'Pineal Gland Neoplasm', 'Neoplasm of Pineal Gland', 'Pineal parenchymal tumour', 'Pineal parenchymal cell neoplasm', 'Pineal parenchymal tumor', 'gland pineal tumor', 'pineal body neoplasm', 'Pineal Tumors', 'Pineal Gland Tumors', 'pineal region tumor', 'Pineocytic Tumor', 'NEOPL PINEAL', 'Pineal Gland Tumor', 'Neoplasms, Pineal', 'Tumors, Pineal Parenchymal', 'Tumor, Pineal Parenchymal', 'BRAIN TUMOR, PINEAL GLAND', 'gland pineal tumours'}
HP:0030408	MSH	D010871	Pinealoma
HP:0030408	SNOMEDCT_US	31671006	Pineoblastoma
HP:0030408	UMLS	C0205898	{'Pineal PNET', 'Primitive Neuroectodermal Tumor of the Pineal Gland', 'Pineoblastoma', 'Primitive Neuroectodermal Tumor of Pineal Gland', 'PNET of Pineal Gland', 'Primitive Neuroectodermal Neoplasm of the Pineal Gland', 'Pineoblastoma (WHO Grade IV)', 'Pineoblastomas', 'pineoblastoma', 'Pineal Gland Primitive Neuroectodermal Neoplasm', 'Pinealoblastoma', 'pinealblastoma', 'Pineal Primitive Neuroectodermal Neoplasm', 'Primitive Neuroectodermal Neoplasm of Pineal Gland', 'PNET of the Pineal Gland', 'PINEOBLASTOMA, MALIGNANT', 'pinealoblastoma', 'Pineal Gland PNET', 'Pineal Gland Primitive Neuroectodermal Tumor', 'Pineal Primitive Neuroectodermal Tumor'}
HP:0030409	SNOMEDCT_US	408642003	Transitional cell carcinoma of kidney (disorder)
HP:0030409	UMLS	C1319314	{'Transitional renal cell carcinoma', 'Renal urothelial carcinoma', 'renal TCC', 'Renal transitional cell carcinoma'}
HP:0030410	MSH	D018266	Adenocarcinoma, Sebaceous
HP:0030410	SNOMEDCT_US	307599002	Sebaceous adenocarcinoma
HP:0030410	SNOMEDCT_US	54734006	Sebaceous adenocarcinoma
HP:0030410	UMLS	C0206684	{'sebaceous gland carcinoma', 'Carcinoma, Sebaceous Cell', 'Carcinoma of the Sebaceous Gland', 'Sebaceous Adenocarcinoma', 'Sebaceous Cancer', 'Sebaceous carcinoma', 'adenocarcinoma sebaceous', 'Sebaceous Gland Carcinoma', 'ADENOCARCINOMA, SEBACEOUS, MALIGNANT', 'Adenocarcinoma, Sebaceous', 'sebaceous carcinoma', 'Adenocarcinomas, Sebaceous', 'Sebaceous gland carcinoma', 'Carcinoma of Sebaceous Gland', 'Sebaceous Adenocarcinomas', 'Sebaceous Carcinoma'}
HP:0030411	NCIT	C2852	None
HP:0030411	UMLS	C4072935	{'Jejunal adenocarcinoma'}
HP:0030412	NCIT	C2852	None
HP:0030412	UMLS	C4072936	{'Ileal adenocarcinoma'}
HP:0030413	SNOMEDCT_US	276952000	Squamous cell carcinoma of tongue
HP:0030413	UMLS	C0349566	{'Squamous Cell Carcinoma of Tongue', 'SCC of Tongue', 'squamous cell carcinoma tongue', 'tongue squamous cell carcinoma', 'Tongue SCC', 'Squamous cell carcinoma of the tongue', 'Tongue Squamous Cell Carcinoma', 'SCC of the Tongue', 'carcinoma cell squamous tongue', 'Squamous Cell Carcinoma of the Tongue'}
HP:0030414	UMLS	C4072937	{'Verrucous cell carcinoma of the tongue'}
HP:0030415	UMLS	C2018408	{'Sarcomatoid carcinoma of the tongue', 'Spindle cell carcinoma of the tongue'}
HP:0030416	MSH	D014846	Vulvar Neoplasms
HP:0030416	NCIT	C3262	None
HP:0030416	SNOMEDCT_US	126922007	Neoplasm of vulva
HP:0030416	UMLS	C0042995	{'Neoplasm of the vulva', 'tumors vulva', 'VULVAR NEOPL', 'Tumor of the Vulva', 'Neoplasm, Vulvar', 'Tumor of the vulva', 'VULVA NEOPL', 'tumor vulva', 'Vulvar Neoplasm', 'Vulva Tumor', 'Tumor of Vulva', 'Neoplasms, Vulva', 'Neoplasms, Vulvar', 'Vulvar neoplasm', 'Vulva Neoplasms', 'neoplasm vulva', 'Vulvar Tumor', 'Vulva Neoplasm', 'Vulvar Neoplasms', 'Neoplasm of the Vulva', 'tumours vulva', 'NEOPL VULVAR', 'vulva neoplasm', 'Neoplasm of Vulva', 'Neoplasm, Vulva', 'vulvar neoplasm', 'vulval neoplasm'}
HP:0030417	SNOMEDCT_US	254895003	Epithelioma of vulva
HP:0030417	UMLS	C0280856	{'squamous cell carcinoma vulva', 'squamous cell carcinoma of the vulva', 'Squamous cell carcinoma of the vulva', 'Vulvar Epidermoid Carcinoma', 'squamous cell carcinoma of vulva', 'Epidermoid Cell Carcinoma of Vulva', 'Vulvar Squamous Cell Cancer', 'Vulvar Squamous Cell Carcinoma', 'Vulva Epidermoid Carcinoma', 'carcinoma cell squamous vulva', 'Vulvar Epidermoid Cell Carcinoma', 'Epidermoid Carcinoma of Vulva', 'Epidermoid Carcinoma of the Vulva', 'vulva, squamous cell carcinoma of the', 'Epidermoid Cell Carcinoma of the Vulva', 'Squamous Cell Carcinoma of Vulva', 'Vulva Epidermoid Cell Carcinoma', 'Vulva Squamous Cell Carcinoma', 'Vulval squamous cell carcinoma', 'Squamous Cell Carcinoma of the Vulva'}
HP:0030418	SNOMEDCT_US	254896002	Malignant melanoma of vulva
HP:0030418	UMLS	C0241989	{'Vulvar melanoma', 'MALIGNANT MELANOMA OF VULVA', 'Vulvar Melanoma', 'VULVA, MELANOCARCINOMA'}
HP:0030419	SNOMEDCT_US	276876007	Carcinoma of Bartholin's gland
HP:0030419	SNOMEDCT_US	399533005	Bartholin's gland carcinoma (morphologic abnormality)
HP:0030419	UMLS	C0349561	"{""Carcinoma of the Bartholin's Gland"", ""bartholin's cancer gland"", ""bartholin's gland cancer"", 'Bartholin Gland Cancer', ""Bartholin's Gland Cancer"", 'Bartholin gland carcinoma', 'Bartholin Gland Carcinoma', ""Bartholin's Gland Carcinoma"", ""Carcinoma of Bartholin's Gland""}"
HP:0030420	UMLS	C1336975	{'Vulvar adenocarcinoma', 'Vulvar Adenocarcinoma', 'Adenocarcinoma of Vulva', 'Adenocarcinoma of the Vulva'}
HP:0030423	SNOMEDCT_US	79040006	Splenic cyst
HP:0030423	UMLS	C0272407	{'Cyst on spleen', 'splenic cyst', 'spleen cyst', 'Cysts in spleen', 'cysts spleen', 'cyst spleen', 'Splenic cyst', 'cysts splenic'}
HP:0030424	MSH	D013088	Spermatocele
HP:0030424	SNOMEDCT_US	43077002	Cyst of epididymis
HP:0030424	SNOMEDCT_US	49263001	Spermatocele
HP:0030424	UMLS	C0037859	{'spermatocele', 'Cyst, Epididymal', 'cyst of epididymis', 'Epididymal cyst', 'cyst epididymis', 'cysts epididymal', 'Spermatoceles', 'Cyst of the Epididymis', 'Epididymal Cyst', 'EPIDIDYMIS, CYST', 'Spermatocele', 'Epididymal Cysts', 'epididymis cyst', 'Cysts, Epididymal', 'spermatoceles', 'spermatocoele', 'cysts epididymis', 'Epididymal cysts', 'Cyst of Epididymis', 'SPERMATOCELE', 'epididymal cyst', 'cyst epididymal'}
HP:0030425	UMLS	C4072939	{'Calcified ovarian cyst'}
HP:0030426	MSH	D018214	Fibroma, Ossifying
HP:0030426	SNOMEDCT_US	25603007	Ossifying fibroma
HP:0030426	SNOMEDCT_US	302862001	Fibro-osteoma
HP:0030426	SNOMEDCT_US	302863006	Cemento-ossifying fibroma
HP:0030426	SNOMEDCT_US	80699009	Cementifying fibroma
HP:0030426	UMLS	C0206640	{'fibro osteoma', 'fibro-osteoma', 'Cementifying Fibroma', 'Ossifying fibroma', 'Ossifying Fibromas', 'fibroma ossified', 'Fibroma, Ossifying', 'Ossifying Fibroma', 'Fibromas, Ossifying', 'Cemento-Ossifying Fibroma', 'ossifying fibromas', 'ossifying fibroma', 'FIBROMA, OSSIFYING, BENIGN'}
HP:0030427	UMLS	C4072940	{'Ossifying fibroma of the jaw'}
HP:0030428	NCIT	C6577	None
HP:0030428	UMLS	C1333178	{'Cutaneous Myxoma', 'Cutaneous myxoma'}
HP:0030429	SNOMEDCT_US	60392001	Angiofibroma
HP:0030429	SNOMEDCT_US	716590006	Juvenile angiofibroma of nasopharynx (disorder)
HP:0030429	UMLS	C1367536	{'nasopharyngeal angiofibroma', 'Juvenile nasopharyngeal angiofibroma', 'Nasopharyngeal Juvenile Angiofibroma', 'Nasopharyngeal Angiofibroma', 'nasopharyngeal juvenile angiofibroma', 'juvenile nasopharyngeal angiofibroma'}
HP:0030430	MSH	D009463	Neuroma
HP:0030430	SNOMEDCT_US	25169009	Neuroma
HP:0030430	SNOMEDCT_US	274089002	Neuroma (excl. acoustic)
HP:0030430	SNOMEDCT_US	443892003	Neuroma (disorder)
HP:0030430	SNOMEDCT_US	84116009	Compression injury of nerve
HP:0030430	UMLS	C0027858	{'Neuromas', 'NEUROMA', 'Nerve tumor', 'neuromas', 'Neuroma', 'A tumor made up of nerve cells and nerve fibers', 'neuroma'}
HP:0030430	UMLS	C0273482	{'compression of nerve', 'pinched nerve', 'Pinched nerve', 'Nerve compression', 'nerve pinch', 'nerve compression', 'nerve pinching', 'compression injury of nerve', 'NERVE COMPRESSION', 'nerve compression injury'}
HP:0030431	MSH	D015831	Osteochondroma
HP:0030431	SNOMEDCT_US	307573009	Chondroma of bone
HP:0030431	SNOMEDCT_US	443093007	Osteochondroma (disorder)
HP:0030431	SNOMEDCT_US	52299001	Osteochondroma
HP:0030431	UMLS	C0029423	{'Exostoses, Osteocartilaginous', 'Osteocartilaginous exostoses', 'exostosis', 'ecchondroma', 'cartilaginous exostosis', 'Exostosis, Osteocartilaginous', 'Chondrosteomas', 'Osteocartilaginous Exostoses', 'Osteochondroma', 'osteochondromas', 'Osteocartilaginous Exostosis', 'Exostosis, Cartilaginous', 'Cartilaginous Exostosis', 'Cartilaginous Exostoses', 'Chondrosteoma', 'Osteochondromas', 'Cartilaginous exostosis', 'Exostoses, Cartilaginous', 'OSTEOCHONDROMA, BENIGN', 'osteochondroma'}
HP:0030432	MSH	D002804	Chondroblastoma
HP:0030432	SNOMEDCT_US	9001003	Chondroblastoma
HP:0030432	UMLS	C0008441	{'Chondroblastomas', 'Chondroblastoma', 'chondroblastoma', 'chondroblastomas'}
HP:0030433	MSH	D010017	Osteoma, Osteoid
HP:0030433	SNOMEDCT_US	302859004	Osteoid osteoma
HP:0030433	SNOMEDCT_US	71666005	Osteoid osteoma
HP:0030433	UMLS	C0029441	{'Osteoid Osteomas', 'Osteoma, Osteoid', 'osteoma osteoid', 'Osteoid Osteoma', 'Osteomas, Osteoid', 'osteoid osteoma', 'osteoid osteomas', 'Osteoid osteoma', 'OSTEOID OSTEOMA'}
HP:0100246	MSH	D010016	Osteoma
HP:0100246	NCIT	C3296	None
HP:0100246	SNOMEDCT_US	302858007	Osteoma
HP:0100246	SNOMEDCT_US	83612000	Osteoma
HP:0100246	UMLS	C0029440	{'Osteoma', 'osteomas', 'Osteomas', 'OSTEOMA, BENIGN', 'OSTEOMA', 'osteoma'}
HP:0030434	MSH	D018296	Pilomatrixoma
HP:0030434	SNOMEDCT_US	274901004	Pilomatrixoma
HP:0030434	SNOMEDCT_US	44155009	Pilomatrixoma
HP:0030434	UMLS	C0206711	{'pilomatrixoma', 'Malherbe Calcifying Epithelioma', 'calcifying epithelioma malherbe', 'Calcifying Epithelioma of Malherbe', 'Pilomatricoma', 'EPITHELIOMA CALCIFICANS OF MALHERBE', 'Calcifying Epitherlioma of Malherbe', 'PILOMATRICOMA', 'Pilomatrixoma, Benign', 'Pilomatrixoma', 'PILOMATRIXOMA', 'PTR', 'Benign Hair Follicle Neoplasm', 'Benign Pilomatricoma', 'pilomatricomas', 'PILOMATRIXOMA, BENIGN', 'pilomatricoma', 'Benign Pilomatrixoma', 'Pilomatricoma, Benign', 'Epithelioma Calcificans Of Malherbe'}
HP:0030436	SNOMEDCT_US	128683008	Trichodiscoma
HP:0030436	SNOMEDCT_US	254699007	Fibrofolliculoma
HP:0030436	UMLS	C0346011	{'Fibrofolliculomas', 'Fibrofolliculoma', 'fibrofolliculoma', 'trichodiscoma', 'fibrofolliculomas'}
HP:0030438	UMLS	C1332262	{'Anal Canal Squamous Cell Carcinoma', 'Anal canal squamous cell carcinoma'}
HP:0030439	NCIT	C2852	None
HP:0030439	UMLS	C1332259	{'Adenocarcinoma Arising in the Anal Mucosa', 'Anal canal adenocarcinoma', 'Adenocarcinoma of the Anal Canal', 'Adenocarcinoma Arising in Anal Mucosa', 'Anal Canal Adenocarcinoma', 'Adenocarcinoma of Anal Canal'}
HP:0040275	NCIT	C2852	None
HP:0040275	SNOMEDCT_US	408645001	Adenocarcinoma of large intestine (disorder)
HP:0040275	UMLS	C1319315	{'Colorectal (Colon or Rectal) Adenocarcinoma', 'Adenocarcinoma of Large Intestine', 'Large Bowel Adenocarcinoma', 'Adenocarcinoma of Large Bowel', 'Colorectal Adenocarcinoma', 'colorectal adenocarcinoma', 'Adenocarcinoma of the Large Intestine', 'Adenocarcinoma of the large intestine', 'adenocarcinomas colorectal', 'Large Intestine Adenocarcinoma', 'Adenocarcinoma of the Large Bowel'}
HP:0030440	UMLS	C2064234	{'Anal margin neoplasm'}
HP:0030441	UMLS	C1332270	"{""Paget's Disease of the Anal Margin"", ""Anal margin Paget's disease"", 'Paget Disease of the Anal Margin', ""Anal Margin Paget's Disease"", ""Perianal Skin Paget's Disease""}"
HP:0030442	SNOMEDCT_US	255084004	Squamous cell carcinoma of anal margin
HP:0030442	UMLS	C1412037	{'Perianal Skin Squamous Cell Carcinoma', 'Anal margin squamous cell carcinoma', 'Squamous Cell Carcinoma of the Anal Margin', 'Squamous Cell Carcinoma of Anal Margin', 'Anal Margin Squamous Cell Carcinoma'}
HP:0030443	UMLS	C1332269	{'Basal Cell Carcinoma of Anal Margin', 'Anal margin basal cell carcinoma', 'Perianal Skin Basal Cell Carcinoma', 'Basal Cell Carcinoma of the Anal Margin', 'Anal Margin Basal Cell Carcinoma', 'Basal Cell Carcinoma of Perianal Skin', 'Basal Cell Carcinoma of the Perianal Skin'}
HP:0030444	UMLS	C4072941	{'Anal margin melanoma'}
HP:0030445	SNOMEDCT_US	254627002	Carcinoid tumour of lung
HP:0030445	UMLS	C0280089	{'Lung carcinoid tumor', 'carcinoid tumor, pulmonary', 'Pulmonary carcinoid tumor', 'of carcinoid lung tumor', 'Carcinoid Tumor of the Lung', 'carcinoid tumor lung', 'Pulmonary Carcinoid Tumor', 'carcinoid lung tumour', 'carcinoid pulmonary tumors', 'lung carcinoid tumor', 'carcinoid lung tumor', 'carcinoid lung tumors', 'Lung Carcinoid Tumor', 'CARCINOID TUMOR OF LUNG', 'pulmonary carcinoid tumor', 'Carcinoid Tumor of Lung'}
HP:0030446	UMLS	C4072942	{'Atypical pulmonary carcinoid tumor'}
HP:0030447	MSH	D015266	Carcinoma, Merkel Cell
HP:0030447	SNOMEDCT_US	253001006	Trabecular cell carcinoma of skin
HP:0030447	SNOMEDCT_US	254729005	Apudoma of skin
HP:0030447	SNOMEDCT_US	5052009	Merkel cell carcinoma
HP:0030447	UMLS	C0007129	{'cutaneous APUDoma', 'Primary undifferentiated carcinoma of the skin', 'Merkel cell carcinoma NOS', 'Trabecular Skin Carcinoma', 'Tumors, Merkle', 'Merkel cell tumor', 'trabecular cancer', 'Cancer, Merkel Cell', 'merkel cell cancer', 'merkel cell tumor', 'mcc', 'Neuroendocrine Carcinoma of Skin', 'Merkel cell skin cancer', 'small cell neuroepithelial tumor of the skin', 'Cutaneous APUDoma', 'Neuroendocrine Carcinoma of the Skin', 'carcinoma, Merkel cell', 'cutaneous neuroendocrine tumor', 'Primary small cell carcinoma of the skin', 'Merkel cell cancer of the skin', 'primary small cell carcinoma of the skin', 'carcinoma neuroendocrine skin', 'Neuroendocrine Skin Carcinoma', 'Merkel Cell Tumor', 'Merkel cell carcinoma', 'Merkle Tumors', 'Merkel Cell Carcinoma', 'neuroendocrine carcinoma of the skin', 'adult neuroblastoma of the skin', 'Cutaneous Apudoma', 'cell merkel tumors', 'Cutaneous Neuroendocrine Carcinoma', 'Merkel cell cancer', 'merkel cell carcinoma', 'Carcinoma, Merkel Cell', 'Neuroendocrine tumor of the skin', 'trabecular carcinoma of the skin', 'Merkel Cell Cancer', 'MCC', 'Tumor, Merkel Cell', 'Neuroendocrine carcinoma of the skin', 'merkel cell tumour', 'carcinoma cell merkels', 'Cell Cancer, Merkel', 'Anaplastic carcinoma of the skin', 'endocrine carcinoma of the skin'}
HP:0040192	MSH	D001079	Apudoma
HP:0040192	SNOMEDCT_US	253008000	Apudoma
HP:0040192	SNOMEDCT_US	74926005	Apudoma
HP:0040192	UMLS	C0003650	{'APUDoma', 'APUdoma', 'Neoplasm of Diffuse Neuroendocrine System', 'apudomas', 'Apudomas', 'amine precursor uptake and decarboxylation tumours', 'apudoma', 'Apudoma', 'Neoplasm of the Diffuse Neuroendocrine System'}
HP:0030449	MSH	D000032	Abortion, Therapeutic
HP:0030449	SNOMEDCT_US	386641000	Therapeutic abortion procedure (procedure)
HP:0030449	UMLS	C0000820	{'Therapeutic Abortion Procedure', 'abortion therapeutic', 'THER ABORTION', 'Therapeutic abortion NOS', 'ABORTION THER', 'therapeutic abortions', 'Therapeutic Abortion', 'Abortions, Therapeutic', 'Therapeutic abortion (procedure)', 'Therapeutic Abortions', 'abortions therapeutic', 'Therapeutic abortion', 'therapeutic abortion', 'Abortion, Therapeutic'}
HP:0030451	MSH	D008639	Mesenteric Cyst
HP:0030451	SNOMEDCT_US	253802003	Congenital mesenteric cyst
HP:0030451	SNOMEDCT_US	27970007	Mesenteric cyst
HP:0030451	UMLS	C0025467	{'mesentery cyst', 'Mesenteric Cyst', 'Mesenteric cyst', 'mesenteric cysts', 'cysts mesentery', 'Cysts, Mesenteric', 'mesenteric cyst', 'Cyst, Mesenteric', 'MESENTERY, CYST', 'Mesenteric Cysts'}
HP:0100016	UMLS	C4022389	{'Abnormality of the mesentery'}
HP:0030452	UMLS	C4072944	{'Chylolymphatic mesenteric cyst'}
HP:0030455	UMLS	C4072946	{'Abnormality of pattern visual evoked potentials'}
HP:0030456	UMLS	C4072947	{'Abnormality of pattern onset/offset VEP', 'Abnormality of pattern onset/offset visual evoked potentials'}
HP:0030457	UMLS	C4072948	{'Abnormal amplitude of pattern onset/offset VEP', 'Abnormal amplitude of pattern onset/offset visual evoked potentials'}
HP:0030458	UMLS	C4072949	{'Abnormal timing of pattern onset/offset visual evoked potentials'}
HP:0030460	UMLS	C4072950	{'Abnormal timing of pattern reversal visual evoked potentials'}
HP:0030461	UMLS	C4072951	{'Abnormal timing of flash visual evoked potentials'}
HP:0030463	UMLS	C4072953	{'Asymmetrical distribution of flash visual evoked potentials', 'Crossed asymmetry of flash visual evoked potentials'}
HP:0030464	UMLS	C4072954	{'Asymmetrical distribution of pattern reversal visual evoked potentials', 'Crossed asymmetry of pattern reversal visual evoked potentials'}
HP:0030465	UMLS	C4072955	{'non-detectable photopic ERG', 'Absent photopic (cone) responses on ERG', 'Undetectable light-adapted electroretinogram'}
HP:0030467	UMLS	C4072957	{'Abnormal pattern electroretinogram'}
HP:0030468	UMLS	C4072958	{'Abnormal multifocal electroretinogram'}
HP:0030469	UMLS	C4072959	{'Abnormal dark-adapted electroretinogram'}
HP:0030470	UMLS	C4072960	{'Abnormal dark-adapted bright flash electroretinogram'}
HP:0030471	UMLS	C4072961	{'Abnormal dark-adapted dim flash electroretinogram'}
HP:0030472	UMLS	C4072962	{'Abnormal light-adapted single flash electroretinogram'}
HP:0030473	UMLS	C4072963	{'Abnormal light-adapted flicker ERG', 'Abnormal light-adapted 30Hz flicker electroretinogram', 'Abnormal light-adapted flicker electroretinogram', 'Abnormal light-adapted 30Hz flicker ERG'}
HP:0030474	UMLS	C4072964	{'Undetectable dark-adapted electroretinogram'}
HP:0030475	UMLS	C4072965	{'Abnormal timing of dark-adapted dim flash electroretinogram'}
HP:0030476	UMLS	C4072966	{'Abnormal amplitude of dark-adapted dim flash electroretinogram'}
HP:0030477	UMLS	C4072967	{'Abnormal timing of dark-adapted bright flash electroretinogram'}
HP:0030479	UMLS	C4072969	{'Abnormal amplitude of light-adapted flicker electroretinogram'}
HP:0030480	UMLS	C4072970	{'Abnormal timing of light-adapted flicker electroretinogram'}
